ping_id,vehicle_id,ts_utc,lat,lon,speed_kmh,heading_deg,soc_pct
122492,EV002519,2026-06-08T03:03:00Z,48.89751,2.37187,92.7,132.5,80.5
122493,EV002519,2026-06-08T03:15:00Z,48.8932,2.36326,111.3,140.7,78.8
122494,EV002519,2026-06-08T03:27:00Z,48.84093,2.44291,2.5,176.8,78.8
122495,EV002519,2026-06-08T03:39:00Z,48.84095,2.4428,1.6,183.3,78.8
122496,EV002519,2026-06-08T03:51:00Z,48.84093,2.44296,1.2,169.6,78.8
122497,EV002519,2026-06-08T04:03:00Z,48.821,2.36193,29.7,160.6,76.9
122498,EV002519,2026-06-08T04:15:00Z,48.90816,2.33957,1.8,314.9,76.9
122499,EV002519,2026-06-08T04:27:00Z,48.90818,2.3395,0.0,,76.9
122500,EV002519,2026-06-08T04:39:00Z,48.90817,2.33945,0.5,326.2,76.9
122501,EV002519,2026-06-08T04:51:00Z,48.90827,2.33961,1.3,,76.9
122502,EV002519,2026-06-08T05:03:00Z,48.90819,2.33951,1.0,318.0,76.9
122503,EV002519,2026-06-08T05:15:00Z,48.91238,2.33659,55.8,204.3,75.5
122504,EV002519,2026-06-08T05:27:00Z,48.86586,2.36563,99.8,244.5,74.8
122505,EV002519,2026-06-08T05:39:00Z,48.86514,2.44625,0.9,56.4,74.8
122506,EV002519,2026-06-08T05:51:00Z,48.86514,2.44631,1.4,67.2,74.8
122507,EV002519,2026-06-08T06:03:00Z,48.86518,2.44627,0.3,67.2,74.8
122508,EV002519,2026-06-08T06:15:00Z,48.86512,2.4464,2.6,,74.8
122509,EV002519,2026-06-08T06:27:00Z,48.86511,2.44632,1.6,72.9,74.8
122510,EV002519,2026-06-08T06:39:00Z,48.8644,2.48427,65.6,315.2,74.2
122511,EV002519,2026-06-08T06:51:00Z,48.85144,2.44938,80.3,336.6,72.2
122512,EV002519,2026-06-08T07:03:00Z,48.85215,2.43853,111.7,210.4,70.4
122513,EV002519,2026-06-08T07:15:00Z,48.88922,2.4254,2.4,,70.4
122514,EV002519,2026-06-08T07:27:00Z,48.8891,2.42529,2.6,79.3,70.4
122515,EV002519,2026-06-08T07:39:00Z,48.88923,2.42527,1.3,106.0,70.4
122516,EV002519,2026-06-08T07:51:00Z,48.88927,2.42536,2.1,98.2,70.4
122517,EV002519,2026-06-08T08:03:00Z,48.89504,2.39205,44.3,154.5,69.0
122518,EV002519,2026-06-08T08:15:00Z,48.9015,2.53058,80.4,273.1,67.0
122519,EV002519,2026-06-08T08:27:00Z,48.89899,2.4797,2.8,,67.0
122520,EV002519,2026-06-08T08:39:00Z,48.89905,2.47989,0.8,220.6,67.0
122521,EV002519,2026-06-08T08:51:00Z,48.91286,2.4352,45.2,224.3,65.5
122522,EV002519,2026-06-08T09:03:00Z,48.92002,2.45965,37.5,95.1,63.6
122523,EV002519,2026-06-08T09:15:00Z,48.90521,2.50459,26.0,345.1,62.1
122524,EV002519,2026-06-08T09:27:00Z,48.87567,2.07078,2.3,178.4,62.1
122525,EV002519,2026-06-08T09:39:00Z,48.87563,2.07069,2.6,185.6,62.1
122526,EV002519,2026-06-08T09:51:00Z,48.87565,2.07071,2.2,184.8,62.1
122527,EV002519,2026-06-08T10:03:00Z,48.87562,2.07063,0.2,,62.1
122528,EV002519,2026-06-08T10:15:00Z,48.87562,2.07076,2.0,,62.1
122529,EV002519,2026-06-08T10:27:00Z,48.87554,2.07058,1.5,176.4,62.1
122530,EV002519,2026-06-08T10:39:00Z,48.84493,2.12043,97.6,184.8,60.3
122531,EV002519,2026-06-08T10:51:00Z,48.85148,2.31857,0.4,14.7,60.3
122532,EV002519,2026-06-08T11:03:00Z,48.85149,2.31854,0.5,,60.3
122533,EV002519,2026-06-08T11:15:00Z,48.87024,2.32538,96.4,257.4,58.6
122534,EV002520,2026-06-08T00:23:00Z,51.00171,7.03751,0.0,118.2,75.9
122535,EV002520,2026-06-08T00:35:00Z,51.00162,7.0375,2.3,,75.9
122536,EV002520,2026-06-08T00:47:00Z,51.00168,7.0374,1.5,104.1,75.9
122537,EV002520,2026-06-08T00:59:00Z,51.0017,7.03753,1.7,,75.9
122538,EV002520,2026-06-08T01:11:00Z,51.00174,7.03749,1.2,123.2,75.9
122539,EV002520,2026-06-08T01:23:00Z,51.00166,7.03749,2.7,110.0,75.9
122540,EV002520,2026-06-08T01:35:00Z,51.00169,7.03742,0.5,112.8,75.9
122541,EV002520,2026-06-08T01:47:00Z,50.9756,6.97353,84.1,145.1,74.9
122542,EV002520,2026-06-08T01:59:00Z,51.03909,6.95942,52.0,102.6,73.8
122543,EV002520,2026-06-08T02:11:00Z,50.90888,6.96395,0.8,210.3,73.8
122544,EV002520,2026-06-08T02:23:00Z,50.90888,6.96396,2.7,,73.8
122545,EV002520,2026-06-08T02:35:00Z,50.90887,6.96409,2.5,,73.8
122546,EV002520,2026-06-08T02:47:00Z,50.90884,6.96396,0.0,224.5,73.8
122547,EV002520,2026-06-08T02:59:00Z,50.90893,6.96389,0.3,205.9,73.8
122548,EV002520,2026-06-08T03:11:00Z,50.90889,6.96389,2.6,,73.8
122549,EV002520,2026-06-08T03:23:00Z,50.90887,6.96396,1.1,227.9,73.8
122550,EV002520,2026-06-08T03:35:00Z,50.89509,6.98206,65.4,95.5,72.4
122551,EV002520,2026-06-08T03:47:00Z,50.8602,6.96273,26.6,91.0,71.6
122552,EV002520,2026-06-08T03:59:00Z,50.9058,6.93376,65.2,325.6,70.5
122553,EV002520,2026-06-08T04:11:00Z,51.00614,7.0406,1.0,11.1,70.5
122554,EV002520,2026-06-08T04:23:00Z,51.00609,7.04049,1.8,358.9,70.5
122555,EV002520,2026-06-08T04:35:00Z,51.00608,7.04055,2.9,6.1,70.5
122556,EV002520,2026-06-08T04:47:00Z,51.00614,7.04061,0.5,4.0,70.5
122557,EV002520,2026-06-08T04:59:00Z,51.00615,7.04067,0.7,8.2,70.5
122558,EV002520,2026-06-08T05:11:00Z,51.0062,7.04067,0.2,11.7,70.5
122559,EV002520,2026-06-08T05:23:00Z,50.9823,7.01534,32.9,151.2,69.5
122560,EV002520,2026-06-08T05:35:00Z,50.83862,6.99643,2.1,205.7,79.6
122561,EV002520,2026-06-08T05:47:00Z,50.83867,6.99647,0.3,,89.8
122562,EV002520,2026-06-08T05:59:00Z,50.83885,6.99645,2.8,205.6,100.0
122563,EV002520,2026-06-08T06:11:00Z,50.85518,6.9734,92.1,11.2,98.2
122564,EV002520,2026-06-08T06:23:00Z,50.84062,7.00819,109.5,16.1,96.6
122565,EV002520,2026-06-08T06:35:00Z,51.01139,7.09817,0.6,71.8,96.6
122566,EV002520,2026-06-08T06:47:00Z,51.01137,7.09789,0.5,81.0,96.6
122567,EV002520,2026-06-08T06:59:00Z,51.02885,7.1404,64.4,268.1,95.7
122568,EV002520,2026-06-08T07:11:00Z,51.009,7.11601,31.4,93.9,95.0
122569,EV002520,2026-06-08T07:23:00Z,50.98309,7.08292,25.6,61.0,93.0
122570,EV002520,2026-06-08T07:35:00Z,50.88276,6.84121,1.6,139.1,93.0
122571,EV002520,2026-06-08T07:47:00Z,50.88275,6.84122,2.5,143.0,93.0
122572,EV002520,2026-06-08T07:59:00Z,50.8828,6.84126,0.7,147.7,93.0
122573,EV002520,2026-06-08T08:11:00Z,50.88276,6.84116,1.2,,93.0
122574,EV002520,2026-06-08T08:23:00Z,50.88276,6.8412,1.0,,93.0
122575,EV002520,2026-06-08T08:35:00Z,50.89006,6.75048,98.6,203.7,92.0
122576,EV002520,2026-06-08T08:47:00Z,51.04622,6.96717,0.3,19.2,92.0
122577,EV002520,2026-06-08T08:59:00Z,51.04614,6.96732,2.8,0.2,92.0
122578,EV002520,2026-06-08T09:11:00Z,51.0462,6.96725,2.0,10.1,92.0
122579,EV002520,2026-06-08T09:23:00Z,51.04622,6.96714,2.3,4.9,92.0
122580,EV002520,2026-06-08T09:35:00Z,51.04631,6.96737,2.4,19.0,92.0
122581,EV002520,2026-06-08T09:47:00Z,51.04605,6.96723,1.4,25.7,92.0
122582,EV002520,2026-06-08T09:59:00Z,51.025,6.962,58.3,185.7,90.9
122583,EV002521,2026-06-08T01:12:00Z,45.47079,9.25099,0.5,,52.4
122584,EV002521,2026-06-08T01:24:00Z,45.47073,9.251,0.1,217.6,52.4
122585,EV002521,2026-06-08T01:36:00Z,45.47709,9.224,35.7,177.6,51.8
122586,EV002521,2026-06-08T01:48:00Z,45.46238,9.24885,1.1,,51.8
122587,EV002521,2026-06-08T02:00:00Z,45.46243,9.24883,0.7,134.7,51.8
122588,EV002521,2026-06-08T02:12:00Z,45.4625,9.24895,1.6,141.3,51.8
122589,EV002521,2026-06-08T02:24:00Z,45.46246,9.24884,2.7,141.8,51.8
122590,EV002521,2026-06-08T02:36:00Z,45.4624,9.24883,1.7,130.7,51.8
122591,EV002521,2026-06-08T02:48:00Z,45.47787,9.24803,68.8,47.0,49.9
122592,EV002521,2026-06-08T03:00:00Z,45.40984,9.10393,2.3,,49.9
122593,EV002521,2026-06-08T03:12:00Z,45.4098,9.10381,2.5,193.3,49.9
122594,EV002521,2026-06-08T03:24:00Z,45.40983,9.10396,1.4,194.1,49.9
122595,EV002521,2026-06-08T03:36:00Z,45.40975,9.10401,0.4,,49.9
122596,EV002521,2026-06-08T03:48:00Z,45.37143,9.18901,40.4,241.5,48.9
122597,EV002521,2026-06-08T04:00:00Z,45.37845,9.17916,47.9,238.0,48.2
122598,EV002521,2026-06-08T04:12:00Z,45.47616,9.24657,0.9,11.9,48.2
122599,EV002521,2026-06-08T04:24:00Z,45.47611,9.24664,1.3,16.4,48.2
122600,EV002521,2026-06-08T04:36:00Z,45.47609,9.24661,1.6,,48.2
122601,EV002521,2026-06-08T04:48:00Z,45.47614,9.24658,1.7,4.6,48.2
122602,EV002521,2026-06-08T05:00:00Z,45.47611,9.24665,0.2,17.6,48.2
122603,EV002521,2026-06-08T05:12:00Z,45.47614,9.24655,2.1,21.7,48.2
122604,EV002521,2026-06-08T05:24:00Z,45.50392,9.21498,90.2,34.5,47.5
122605,EV002521,2026-06-08T05:36:00Z,45.51125,9.22179,33.7,104.8,46.0
122606,EV002521,2026-06-08T05:48:00Z,45.45016,9.30779,73.7,90.6,44.2
122607,EV002521,2026-06-08T06:00:00Z,45.47578,9.24785,0.5,100.2,44.2
122608,EV002521,2026-06-08T06:12:00Z,45.47583,9.24785,2.0,98.8,44.2
122609,EV002521,2026-06-08T06:24:00Z,45.47576,9.24797,1.5,97.9,44.2
122610,EV002521,2026-06-08T06:36:00Z,45.47584,9.24794,1.7,103.6,44.2
122611,EV002521,2026-06-08T06:48:00Z,45.47584,9.24821,0.2,97.5,44.2
122612,EV002521,2026-06-08T07:00:00Z,45.47582,9.24802,0.6,105.3,44.2
122613,EV002521,2026-06-08T07:12:00Z,45.47608,9.27474,90.0,85.6,43.0
122614,EV002521,2026-06-08T07:24:00Z,45.4515,9.22592,39.1,335.2,42.3
122615,EV002521,2026-06-08T07:36:00Z,45.48989,9.1759,1.3,225.4,42.3
122616,EV002521,2026-06-08T07:48:00Z,45.48994,9.1759,0.9,,42.3
122617,EV002521,2026-06-08T08:00:00Z,45.48982,9.17586,1.5,228.9,42.3
122618,EV002521,2026-06-08T08:12:00Z,45.4899,9.17612,2.8,227.7,42.3
122619,EV002521,2026-06-08T08:24:00Z,45.48991,9.17591,1.0,,42.3
122620,EV002521,2026-06-08T08:36:00Z,45.4899,9.17598,2.1,226.2,42.3
122621,EV002521,2026-06-08T08:48:00Z,45.48986,9.17593,0.9,232.8,42.3
122622,EV002521,2026-06-08T09:00:00Z,45.4941,9.16999,67.8,84.5,41.9
122623,EV002521,2026-06-08T09:12:00Z,45.46235,9.15444,86.8,339.4,40.7
122624,EV002521,2026-06-08T09:24:00Z,45.4758,9.15729,106.8,217.6,39.3
122625,EV002521,2026-06-08T09:36:00Z,45.4899,9.17219,2.5,340.1,60.7
122626,EV002521,2026-06-08T09:48:00Z,45.48987,9.17213,0.5,336.7,82.2
122627,EV002521,2026-06-08T10:00:00Z,45.52818,9.08566,67.2,289.9,81.3
122628,EV002521,2026-06-08T10:12:00Z,45.42421,9.19036,56.9,192.3,80.0
122629,EV002521,2026-06-08T10:24:00Z,45.37414,9.18479,0.3,,80.0
122630,EV002521,2026-06-08T10:36:00Z,45.37405,9.1849,3.0,274.3,80.0
122631,EV002521,2026-06-08T10:48:00Z,45.43285,9.13374,27.1,319.2,79.5
122632,EV002521,2026-06-08T11:00:00Z,45.3797,9.18929,69.8,270.7,77.9
122633,EV002521,2026-06-08T11:12:00Z,45.39818,9.16351,90.1,301.6,75.7
122634,EV002522,2026-06-08T03:20:00Z,41.14735,-8.64915,1.1,,78.1
122635,EV002522,2026-06-08T03:32:00Z,41.14744,-8.64924,1.4,213.0,78.1
122636,EV002522,2026-06-08T03:44:00Z,41.14753,-8.64911,1.5,214.9,78.1
122637,EV002522,2026-06-08T03:56:00Z,41.14739,-8.64924,0.9,211.9,78.1
122638,EV002522,2026-06-08T04:08:00Z,41.14732,-8.6494,1.7,,78.1
122639,EV002522,2026-06-08T04:20:00Z,41.18495,-8.64226,58.9,240.1,76.3
122640,EV002522,2026-06-08T04:32:00Z,41.14873,-8.60735,107.2,82.9,75.8
122641,EV002522,2026-06-08T04:44:00Z,41.15054,-8.58923,1.6,,87.9
122642,EV002522,2026-06-08T04:56:00Z,41.1505,-8.58927,0.7,,100.0
122643,EV002522,2026-06-08T05:08:00Z,41.12832,-8.6124,37.4,105.7,99.5
122644,EV002522,2026-06-08T05:20:00Z,41.1816,-8.48639,1.1,202.9,99.5
122645,EV002522,2026-06-08T05:32:00Z,41.18159,-8.48644,0.9,212.2,99.5
122646,EV002522,2026-06-08T05:44:00Z,41.18155,-8.48647,2.7,199.5,99.5
122647,EV002522,2026-06-08T05:56:00Z,41.18162,-8.48636,2.1,196.5,99.5
122648,EV002522,2026-06-08T06:08:00Z,41.1475,-8.52199,45.5,212.3,98.7
122649,EV002522,2026-06-08T06:20:00Z,41.12994,-8.50076,65.1,99.2,97.1
122650,EV002522,2026-06-08T06:32:00Z,41.09583,-8.59801,0.2,327.2,97.1
122651,EV002522,2026-06-08T06:44:00Z,41.09588,-8.5981,2.5,334.3,97.1
122652,EV002522,2026-06-08T06:56:00Z,41.09599,-8.59818,2.7,329.7,97.1
122653,EV002522,2026-06-08T07:08:00Z,41.09596,-8.59799,2.5,,97.1
122654,EV002522,2026-06-08T07:20:00Z,41.09589,-8.59812,2.6,327.6,97.1
122655,EV002522,2026-06-08T07:32:00Z,41.09592,-8.59806,2.4,328.4,97.1
122656,EV002522,2026-06-08T07:44:00Z,41.09593,-8.59801,2.2,338.9,97.1
122657,EV002522,2026-06-08T07:56:00Z,41.0756,-8.57524,112.7,290.4,95.2
122658,EV002522,2026-06-08T08:08:00Z,41.08461,-8.58631,35.3,358.3,93.4
122659,EV002522,2026-06-08T08:20:00Z,41.05389,-8.60836,26.9,257.2,91.7
122660,EV002522,2026-06-08T08:32:00Z,41.15474,-8.65101,0.6,126.4,91.7
122661,EV002522,2026-06-08T08:44:00Z,41.15464,-8.6509,0.6,129.5,91.7
122662,EV002522,2026-06-08T08:56:00Z,41.15464,-8.65085,0.5,119.2,91.7
122663,EV002522,2026-06-08T09:08:00Z,41.15466,-8.65097,1.9,140.6,91.7
122664,EV002522,2026-06-08T09:20:00Z,41.15463,-8.65095,1.9,126.4,91.7
122665,EV002522,2026-06-08T09:32:00Z,41.14969,-8.68207,63.3,147.0,91.1
122666,EV002522,2026-06-08T09:44:00Z,41.12522,-8.6763,100.7,237.5,89.8
122667,EV002522,2026-06-08T09:56:00Z,41.14961,-8.65695,3.0,51.4,89.8
122668,EV002522,2026-06-08T10:08:00Z,41.14966,-8.65691,0.6,45.1,89.8
122669,EV002522,2026-06-08T10:20:00Z,41.1496,-8.65687,2.7,52.5,89.8
122670,EV002522,2026-06-08T10:32:00Z,41.14973,-8.65704,2.7,61.2,89.8
122671,EV002522,2026-06-08T10:44:00Z,41.1495,-8.65696,1.0,42.8,89.8
122672,EV002522,2026-06-08T10:56:00Z,41.1276,-8.68362,64.4,292.7,89.2
122673,EV002522,2026-06-08T11:08:00Z,41.13083,-8.66516,66.8,354.4,88.5
122674,EV002522,2026-06-08T11:20:00Z,41.15399,-8.6498,2.3,215.8,88.5
122675,EV002522,2026-06-08T11:32:00Z,41.154,-8.64978,0.2,203.9,88.5
122676,EV002522,2026-06-08T11:44:00Z,41.15403,-8.64985,0.3,211.5,88.5
122677,EV002522,2026-06-08T11:56:00Z,41.1541,-8.64983,2.1,211.1,88.5
122678,EV002522,2026-06-08T12:08:00Z,41.17141,-8.62705,87.0,77.5,87.9
122679,EV002522,2026-06-08T12:20:00Z,41.18407,-8.6125,98.2,22.0,87.3
122680,EV002522,2026-06-08T12:32:00Z,41.14357,-8.65594,92.1,141.6,86.8
122681,EV002522,2026-06-08T12:44:00Z,41.12807,-8.54133,0.3,123.6,86.8
122682,EV002522,2026-06-08T12:56:00Z,41.12806,-8.54134,0.6,128.1,86.8
122683,EV002522,2026-06-08T13:08:00Z,41.128,-8.54131,0.9,126.7,86.8
122684,EV002522,2026-06-08T13:20:00Z,41.1281,-8.54132,1.7,130.2,86.8
122685,EV002522,2026-06-08T13:32:00Z,41.11767,-8.55638,111.7,112.9,84.8
122686,EV002522,2026-06-08T13:44:00Z,41.12598,-8.54261,88.8,195.7,83.4
122687,EV002522,2026-06-08T13:56:00Z,41.17823,-8.49103,76.3,27.0,81.3
122688,EV002523,2026-06-08T01:40:00Z,48.1567,16.25268,1.1,198.4,86.5
122689,EV002523,2026-06-08T01:52:00Z,48.15663,16.25261,0.8,197.6,100.0
122690,EV002523,2026-06-08T02:04:00Z,48.15378,16.28948,45.9,266.4,99.4
122691,EV002523,2026-06-08T02:16:00Z,48.12289,16.24795,33.4,130.7,97.3
122692,EV002523,2026-06-08T02:28:00Z,48.15838,16.25178,2.3,231.1,97.3
122693,EV002523,2026-06-08T02:40:00Z,48.15829,16.25185,1.0,,97.3
122694,EV002523,2026-06-08T02:52:00Z,48.15828,16.25167,0.7,236.4,97.3
122695,EV002523,2026-06-08T03:04:00Z,48.15826,16.25184,1.2,237.9,97.3
122696,EV002523,2026-06-08T03:16:00Z,48.15826,16.25155,0.9,233.3,97.3
122697,EV002523,2026-06-08T03:28:00Z,48.15816,16.25167,2.4,241.1,97.3
122698,EV002523,2026-06-08T03:40:00Z,48.1583,16.25168,1.7,235.6,97.3
122699,EV002523,2026-06-08T03:52:00Z,48.16355,16.16632,25.1,100.3,96.3
122700,EV002523,2026-06-08T04:04:00Z,48.16725,16.25616,49.3,353.1,94.8
122701,EV002523,2026-06-08T04:16:00Z,48.17516,16.56382,0.5,9.1,94.8
122702,EV002523,2026-06-08T04:28:00Z,48.17525,16.56391,0.8,23.6,94.8
122703,EV002523,2026-06-08T04:40:00Z,48.12875,16.60507,40.3,126.4,94.0
122704,EV002523,2026-06-08T04:52:00Z,48.1169,16.34351,2.3,22.2,94.0
122705,EV002523,2026-06-08T05:04:00Z,48.11692,16.34359,1.8,36.7,94.0
122706,EV002523,2026-06-08T05:16:00Z,48.11687,16.34355,0.0,,94.0
122707,EV002523,2026-06-08T05:28:00Z,48.11689,16.34341,2.4,20.5,94.0
122708,EV002523,2026-06-08T05:40:00Z,48.11688,16.34339,1.7,18.3,94.0
122709,EV002523,2026-06-08T05:52:00Z,48.15799,16.3756,36.4,326.4,92.5
122710,EV002523,2026-06-08T06:04:00Z,48.09946,16.33919,39.5,236.7,90.6
122711,EV002523,2026-06-08T06:16:00Z,48.10639,16.35405,43.7,353.0,89.5
122712,EV002523,2026-06-08T06:28:00Z,48.1568,16.25313,1.9,,94.8
122713,EV002523,2026-06-08T06:40:00Z,48.15685,16.25306,0.9,155.6,100.0
122714,EV002523,2026-06-08T06:52:00Z,48.17911,16.22294,80.0,201.1,99.0
122715,EV002523,2026-06-08T07:04:00Z,48.15814,16.25249,0.2,356.0,99.5
122716,EV002523,2026-06-08T07:16:00Z,48.15829,16.25269,2.7,,100.0
122717,EV002523,2026-06-08T07:28:00Z,48.15978,16.24999,33.1,235.7,98.2
122718,EV002523,2026-06-08T07:40:00Z,48.14858,16.25417,52.3,137.8,97.7
122719,EV002523,2026-06-08T07:52:00Z,48.15837,16.25258,2.5,228.5,98.8
122720,EV002523,2026-06-08T08:04:00Z,48.15832,16.25251,2.3,226.9,100.0
122721,EV002523,2026-06-08T08:16:00Z,48.22572,16.23298,55.0,108.7,99.3
122722,EV002523,2026-06-08T08:28:00Z,48.09554,16.28563,67.2,310.8,97.9
122723,EV002523,2026-06-08T08:40:00Z,48.16658,16.43037,0.1,,99.0
122724,EV002523,2026-06-08T08:52:00Z,48.16657,16.43046,0.1,85.3,100.0
122725,EV002523,2026-06-08T09:04:00Z,48.18134,16.48678,80.3,276.5,98.0
122726,EV002523,2026-06-08T09:16:00Z,48.16399,16.37155,111.9,292.5,96.1
122727,EV002523,2026-06-08T09:28:00Z,48.23809,16.44337,1.1,257.2,96.1
122728,EV002523,2026-06-08T09:40:00Z,48.23808,16.44339,1.9,254.0,96.1
122729,EV002523,2026-06-08T09:52:00Z,48.23804,16.44344,2.3,,96.1
122730,EV002523,2026-06-08T10:04:00Z,48.238,16.44331,1.9,252.1,96.1
122731,EV002523,2026-06-08T10:16:00Z,48.23808,16.44339,0.9,261.6,96.1
122732,EV002523,2026-06-08T10:28:00Z,48.23808,16.44339,2.0,259.7,96.1
122733,EV002523,2026-06-08T10:40:00Z,48.2381,16.44343,1.0,269.5,96.1
122734,EV002523,2026-06-08T10:52:00Z,48.21054,16.49107,38.7,236.9,95.3
122735,EV002523,2026-06-08T11:04:00Z,48.24115,16.43018,74.9,123.5,94.0
122736,EV002523,2026-06-08T11:16:00Z,48.26448,16.45369,42.5,236.3,93.3
122737,EV002523,2026-06-08T11:28:00Z,48.16651,16.4304,2.2,,96.6
122738,EV002523,2026-06-08T11:40:00Z,48.16645,16.43033,1.8,,100.0
122739,EV002523,2026-06-08T11:52:00Z,48.15515,16.46904,54.2,150.9,98.2
122740,EV002524,2026-06-08T00:03:00Z,48.13089,11.61086,2.6,263.3,63.7
122741,EV002524,2026-06-08T00:15:00Z,48.13086,11.61082,0.1,250.6,63.7
122742,EV002524,2026-06-08T00:27:00Z,48.13084,11.61091,1.9,269.6,63.7
122743,EV002524,2026-06-08T00:39:00Z,48.13874,11.63202,101.9,195.6,62.5
122744,EV002524,2026-06-08T00:51:00Z,48.18471,11.53889,2.7,,62.5
122745,EV002524,2026-06-08T01:03:00Z,48.18472,11.53894,1.0,267.2,62.5
122746,EV002524,2026-06-08T01:15:00Z,48.18475,11.53897,2.4,261.6,62.5
122747,EV002524,2026-06-08T01:27:00Z,48.18472,11.53894,2.8,267.7,62.5
122748,EV002524,2026-06-08T01:39:00Z,48.18481,11.53879,0.9,,62.5
122749,EV002524,2026-06-08T01:51:00Z,48.18469,11.53897,2.5,269.2,62.5
122750,EV002524,2026-06-08T02:03:00Z,48.24169,11.57955,55.0,214.7,61.7
122751,EV002524,2026-06-08T02:15:00Z,48.18181,11.62894,98.8,214.6,59.6
122752,EV002524,2026-06-08T02:27:00Z,48.16886,11.52684,25.5,56.2,58.5
122753,EV002524,2026-06-08T02:39:00Z,48.03254,11.40342,0.3,,58.5
122754,EV002524,2026-06-08T02:51:00Z,48.03254,11.40343,0.4,89.4,58.5
122755,EV002524,2026-06-08T03:03:00Z,48.06365,11.3898,69.6,236.3,57.2
122756,EV002524,2026-06-08T03:15:00Z,48.02441,11.35354,79.9,216.9,56.6
122757,EV002524,2026-06-08T03:27:00Z,48.10545,11.49932,0.7,341.0,56.6
122758,EV002524,2026-06-08T03:39:00Z,48.10541,11.49908,2.1,341.5,56.6
122759,EV002524,2026-06-08T03:51:00Z,48.10548,11.49921,0.6,336.4,56.6
122760,EV002524,2026-06-08T04:03:00Z,48.10557,11.49899,1.5,342.7,56.6
122761,EV002524,2026-06-08T04:15:00Z,48.10544,11.49914,1.5,332.2,56.6
122762,EV002524,2026-06-08T04:27:00Z,48.10551,11.49915,2.0,329.9,56.6
122763,EV002524,2026-06-08T04:39:00Z,48.10544,11.49915,2.7,326.5,56.6
122764,EV002524,2026-06-08T04:51:00Z,48.13227,11.4761,76.9,48.2,54.5
122765,EV002524,2026-06-08T05:03:00Z,48.11824,11.51561,37.0,13.0,52.8
122766,EV002524,2026-06-08T05:15:00Z,48.09047,11.63924,2.3,126.9,69.0
122767,EV002524,2026-06-08T05:27:00Z,48.09045,11.63914,0.8,122.7,85.2
122768,EV002524,2026-06-08T05:39:00Z,48.0688,11.68634,68.9,255.3,83.0
122769,EV002524,2026-06-08T05:51:00Z,48.16843,11.646,1.6,,83.0
122770,EV002524,2026-06-08T06:03:00Z,48.16841,11.64595,2.5,204.6,83.0
122771,EV002524,2026-06-08T06:15:00Z,48.16857,11.64614,0.9,215.6,83.0
122772,EV002524,2026-06-08T06:27:00Z,48.16846,11.64603,1.1,215.4,83.0
122773,EV002524,2026-06-08T06:39:00Z,48.15255,11.57679,71.1,98.8,81.8
122774,EV002524,2026-06-08T06:51:00Z,48.19241,11.64643,92.0,108.3,80.3
122775,EV002524,2026-06-08T07:03:00Z,48.16936,11.65091,73.3,110.2,78.3
122776,EV002524,2026-06-08T07:15:00Z,48.15393,11.59508,1.4,,78.3
122777,EV002524,2026-06-08T07:27:00Z,48.15389,11.59504,1.3,158.8,78.3
122778,EV002524,2026-06-08T07:39:00Z,48.15388,11.59509,1.5,150.5,78.3
122779,EV002524,2026-06-08T07:51:00Z,48.154,11.59502,2.4,,78.3
122780,EV002524,2026-06-08T08:03:00Z,48.15395,11.59506,0.1,161.9,78.3
122781,EV002524,2026-06-08T08:15:00Z,48.15382,11.59508,2.6,152.9,78.3
122782,EV002524,2026-06-08T08:27:00Z,48.11247,11.58802,44.3,168.5,77.6
122783,EV002524,2026-06-08T08:39:00Z,48.12023,11.65111,88.3,238.5,75.8
122784,EV002524,2026-06-08T08:51:00Z,48.16012,11.60684,44.5,102.2,75.1
122785,EV002524,2026-06-08T09:03:00Z,48.1379,11.45331,0.8,,75.1
122786,EV002524,2026-06-08T09:15:00Z,48.1379,11.45338,1.7,,75.1
122787,EV002524,2026-06-08T09:27:00Z,48.14974,11.58631,102.2,132.7,73.9
122788,EV002524,2026-06-08T09:39:00Z,48.14884,11.46448,2.9,265.7,73.9
122789,EV002524,2026-06-08T09:51:00Z,48.14881,11.46441,0.8,270.6,73.9
122790,EV002524,2026-06-08T10:03:00Z,48.14886,11.46446,2.2,267.7,73.9
122791,EV002524,2026-06-08T10:15:00Z,48.15926,11.48632,96.3,17.0,72.0
122792,EV002524,2026-06-08T10:27:00Z,48.15863,11.45056,63.6,121.8,70.1
122793,EV002524,2026-06-08T10:39:00Z,48.16329,11.44969,82.4,281.0,69.1
122794,EV002524,2026-06-08T10:51:00Z,48.09972,11.61037,1.0,148.4,69.1
122795,EV002524,2026-06-08T11:03:00Z,48.09968,11.61039,1.6,,69.1
122796,EV002524,2026-06-08T11:15:00Z,48.0998,11.6103,2.3,152.6,69.1
122797,EV002524,2026-06-08T11:27:00Z,48.09973,11.61037,2.8,,69.1
122798,EV002524,2026-06-08T11:39:00Z,48.06181,11.58807,104.1,161.7,67.1
122799,EV002524,2026-06-08T11:51:00Z,48.10271,11.61468,86.3,211.4,66.1
122800,EV002524,2026-06-08T12:03:00Z,48.12446,11.56572,51.8,195.7,65.5
122801,EV002525,2026-06-08T02:20:00Z,48.11734,16.34297,0.5,43.4,61.8
122802,EV002525,2026-06-08T02:32:00Z,48.11721,16.34313,2.5,50.5,75.7
122803,EV002525,2026-06-08T02:44:00Z,48.09031,16.33828,111.8,277.5,74.7
